date,value
15/08/2003,50.45171931
16/08/2003,50.18483879
17/08/2003,49.75076734
18/08/2003,49.02688849
19/08/2003,46.70853266
20/08/2003,49.0054938
21/08/2003,49.90871673
22/08/2003,49.27526921
23/08/2003,48.94614844
24/08/2003,49.32105911
25/08/2003,49.15177851
26/08/2003,49.00251198
27/08/2003,46.59203681
28/08/2003,48.15168376
29/08/2003,48.4034991
30/08/2003,46.70314469
31/08/2003,46.14004093
01/09/2003,47.95015989
02/09/2003,46.75030175
03/09/2003,47.46683294
04/09/2003,44.04221103
05/09/2003,49.69597906
06/09/2003,51.1099952
07/09/2003,53.04042971
08/09/2003,53.21610274
09/09/2003,59.32181472
10/09/2003,57.08754618
11/09/2003,55.45380581
12/09/2003,51.99768141
13/09/2003,49.62800481
14/09/2003,48.10332479
15/09/2003,46.84814544
16/09/2003,43.35755859
17/09/2003,44.17898507
18/09/2003,43.6304542
19/09/2003,44.24327978
20/09/2003,43.95196257
21/09/2003,43.01638295
22/09/2003,43.32270755
23/09/2003,43.32676272
24/09/2003,43.79709015
25/09/2003,42.79483708
26/09/2003,46.92812798
27/09/2003,50.13048446
28/09/2003,50.3338375
29/09/2003,50.6348495
30/09/2003,46.81214146
01/10/2003,45.65476986
02/10/2003,45.70659665
03/10/2003,45.84289881
04/10/2003,43.9990875
05/10/2003,44.4599848
06/10/2003,46.20047787
07/10/2003,46.46635903
08/10/2003,46.31677297
09/10/2003,49.09319656
10/10/2003,49.47992557
11/10/2003,46.41879344
12/10/2003,45.55717628
13/10/2003,42.25348281
14/10/2003,43.7150068
15/10/2003,39.8077699
16/10/2003,39.59331455
17/10/2003,40.9681838
18/10/2003,38.18720737
19/10/2003,39.69055444
20/10/2003,37.57600777
21/10/2003,39.49948787
22/10/2003,35.93948923
23/10/2003,37.5451109
24/10/2003,38.51263199
25/10/2003,38.0729211
26/10/2003,44.03951995
27/10/2003,38.61426822
28/10/2003,38.66536177
29/10/2003,34.8143157
30/10/2003,35.59333965
31/10/2003,34.00075142
01/11/2003,32.13585343
02/11/2003,33.93975423
03/11/2003,30.01068264
04/11/2003,30.37662593
05/11/2003,29.33776832
06/11/2003,29.93344983
07/11/2003,29.79458858
08/11/2003,30.22011405
09/11/2003,28.57694276
10/11/2003,27.4964432
11/11/2003,30.15600335
12/11/2003,36.02204508
13/11/2003,30.48013446
14/11/2003,29.57195737
15/11/2003,34.37024027
16/11/2003,38.80278285
17/11/2003,38.50768628
18/11/2003,43.43853893
19/11/2003,45.79790453
20/11/2003,43.48772392
21/11/2003,36.33531859
22/11/2003,34.59846799
23/11/2003,29.61905598
24/11/2003,25.85704486
25/11/2003,26.62155703
26/11/2003,24.48698623
27/11/2003,24.18742797
28/11/2003,20.41795055
29/11/2003,22.30062421
30/11/2003,18.92339082
01/12/2003,19.07044525
02/12/2003,16.76435741
03/12/2003,18.40528239
04/12/2003,16.7398791
05/12/2003,15.43088347
06/12/2003,14.81390032
07/12/2003,15.85252656
08/12/2003,13.19604753
09/12/2003,13.32670656
10/12/2003,14.09071976
11/12/2003,19.8289491
12/12/2003,12.40712738
13/12/2003,13.49266158
14/12/2003,10.4031449
15/12/2003,11.91288512
16/12/2003,9.801115759
24/12/2003,8.273059832
25/12/2003,6.062898693
26/12/2003,4.329195974
27/12/2003,5.682157142
28/12/2003,4.662784996
29/12/2003,5.335341591
30/12/2003,4.315047802
31/12/2003,4.765935393
01/01/2004,3.954787085
02/01/2004,4.509364576
03/01/2004,3.772658997
04/01/2004,3.174821444
05/01/2004,3.657682308
06/01/2004,2.982202151
07/01/2004,3.004947024
08/01/2004,2.506328458
09/01/2004,2.917110208
10/01/2004,2.344200056
11/01/2004,2.119996752
12/01/2004,2.302601039
13/01/2004,2.232952576
